22:29:43 No readable supervisor status yet.
03:54:46 RUNNING: 583 games, 13265 positions, 130885 ranked moves
03:54:51 RUNNING: 583 games, 13270 positions, 130935 ranked moves
03:54:56 RUNNING: 583 games, 13273 positions, 130965 ranked moves
03:55:01 RUNNING: 583 games, 13275 positions, 130985 ranked moves
03:55:06 RUNNING: 584 games, 13280 positions, 131035 ranked moves
03:55:11 RUNNING: 584 games, 13284 positions, 131075 ranked moves
03:55:16 RUNNING: 584 games, 13288 positions, 131115 ranked moves
03:55:21 RUNNING: 584 games, 13292 positions, 131155 ranked moves
03:55:26 RUNNING: 585 games, 13296 positions, 131195 ranked moves
03:55:31 RUNNING: 585 games, 13300 positions, 131235 ranked moves
03:55:36 RUNNING: 585 games, 13304 positions, 131275 ranked moves
03:55:41 RUNNING: 585 games, 13309 positions, 131325 ranked moves
03:55:46 RUNNING: 585 games, 13312 positions, 131355 ranked moves
03:55:51 RUNNING: 586 games, 13316 positions, 131392 ranked moves
03:55:56 RUNNING: 586 games, 13321 positions, 131442 ranked moves
03:56:01 RUNNING: 586 games, 13325 positions, 131482 ranked moves
03:56:06 RUNNING: 586 games, 13329 positions, 131522 ranked moves
03:56:11 RUNNING: 586 games, 13334 positions, 131572 ranked moves
03:56:16 RUNNING: 586 games, 13337 positions, 131602 ranked moves
03:56:21 RUNNING: 587 games, 13342 positions, 131652 ranked moves
03:56:26 RUNNING: 587 games, 13346 positions, 131692 ranked moves
03:56:31 RUNNING: 587 games, 13350 positions, 131732 ranked moves
03:56:36 RUNNING: 587 games, 13354 positions, 131772 ranked moves
03:56:41 RUNNING: 587 games, 13358 positions, 131812 ranked moves
03:56:46 RUNNING: 588 games, 13363 positions, 131862 ranked moves
03:56:51 RUNNING: 588 games, 13367 positions, 131902 ranked moves
03:56:56 RUNNING: 588 games, 13371 positions, 131942 ranked moves
03:57:01 RUNNING: 588 games, 13375 positions, 131982 ranked moves
03:57:06 RUNNING: 588 games, 13378 positions, 132012 ranked moves
03:57:11 RUNNING: 589 games, 13382 positions, 132052 ranked moves
03:57:16 RUNNING: 589 games, 13387 positions, 132102 ranked moves
03:57:21 RUNNING: 589 games, 13391 positions, 132142 ranked moves
03:57:26 RUNNING: 589 games, 13395 positions, 132182 ranked moves
03:57:31 RUNNING: 589 games, 13400 positions, 132232 ranked moves
03:57:36 RUNNING: 589 games, 13403 positions, 132260 ranked moves
03:57:41 RUNNING: 590 games, 13408 positions, 132310 ranked moves
03:57:46 RUNNING: 590 games, 13412 positions, 132350 ranked moves
03:57:51 RUNNING: 590 games, 13416 positions, 132390 ranked moves
03:57:56 RUNNING: 590 games, 13421 positions, 132440 ranked moves
03:58:01 RUNNING: 590 games, 13424 positions, 132470 ranked moves
03:58:06 RUNNING: 591 games, 13428 positions, 132510 ranked moves
03:58:11 RUNNING: 591 games, 13432 positions, 132550 ranked moves
03:58:16 RUNNING: 591 games, 13436 positions, 132590 ranked moves
03:58:21 RUNNING: 591 games, 13441 positions, 132640 ranked moves
03:58:26 RUNNING: 591 games, 13445 positions, 132680 ranked moves
03:58:31 RUNNING: 591 games, 13448 positions, 132710 ranked moves
03:58:36 RUNNING: 592 games, 13452 positions, 132750 ranked moves
03:58:41 RUNNING: 592 games, 13457 positions, 132800 ranked moves
03:58:46 RUNNING: 592 games, 13461 positions, 132840 ranked moves
03:58:51 RUNNING: 592 games, 13466 positions, 132890 ranked moves
03:58:56 RUNNING: 592 games, 13469 positions, 132920 ranked moves
03:59:01 RUNNING: 593 games, 13473 positions, 132957 ranked moves
03:59:06 RUNNING: 593 games, 13477 positions, 132997 ranked moves
03:59:11 RUNNING: 593 games, 13482 positions, 133047 ranked moves
03:59:16 RUNNING: 593 games, 13486 positions, 133087 ranked moves
03:59:21 RUNNING: 593 games, 13490 positions, 133127 ranked moves
03:59:26 RUNNING: 593 games, 13493 positions, 133157 ranked moves
03:59:31 RUNNING: 593 games, 13496 positions, 133182 ranked moves
03:59:36 RUNNING: 594 games, 13500 positions, 133205 ranked moves
03:59:41 RUNNING: 594 games, 13504 positions, 133245 ranked moves
03:59:46 RUNNING: 594 games, 13509 positions, 133295 ranked moves
03:59:51 RUNNING: 594 games, 13513 positions, 133335 ranked moves
03:59:56 RUNNING: 594 games, 13517 positions, 133375 ranked moves
04:00:01 RUNNING: 594 games, 13520 positions, 133405 ranked moves
04:00:06 RUNNING: 595 games, 13525 positions, 133455 ranked moves
04:00:11 RUNNING: 595 games, 13529 positions, 133495 ranked moves
04:00:16 RUNNING: 595 games, 13533 positions, 133535 ranked moves
04:00:21 RUNNING: 595 games, 13538 positions, 133585 ranked moves
04:00:26 RUNNING: 595 games, 13541 positions, 133615 ranked moves
04:00:31 RUNNING: 596 games, 13545 positions, 133655 ranked moves
04:00:36 RUNNING: 596 games, 13549 positions, 133695 ranked moves
04:00:41 RUNNING: 596 games, 13554 positions, 133745 ranked moves
04:00:46 RUNNING: 596 games, 13558 positions, 133785 ranked moves
04:00:51 RUNNING: 596 games, 13562 positions, 133825 ranked moves
04:00:56 RUNNING: 597 games, 13566 positions, 133865 ranked moves
04:01:01 RUNNING: 597 games, 13570 positions, 133905 ranked moves
04:01:06 RUNNING: 597 games, 13575 positions, 133955 ranked moves
04:01:11 RUNNING: 597 games, 13579 positions, 133995 ranked moves
04:01:16 RUNNING: 597 games, 13583 positions, 134035 ranked moves
04:01:21 RUNNING: 598 games, 13587 positions, 134067 ranked moves
04:01:26 RUNNING: 598 games, 13591 positions, 134107 ranked moves
04:01:31 RUNNING: 598 games, 13595 positions, 134147 ranked moves
04:01:36 RUNNING: 598 games, 13600 positions, 134197 ranked moves
04:01:41 RUNNING: 598 games, 13604 positions, 134237 ranked moves
04:01:46 RUNNING: 598 games, 13607 positions, 134267 ranked moves
04:01:51 RUNNING: 599 games, 13611 positions, 134306 ranked moves
04:01:56 RUNNING: 599 games, 13616 positions, 134356 ranked moves
04:02:01 RUNNING: 599 games, 13620 positions, 134396 ranked moves
04:02:06 RUNNING: 599 games, 13624 positions, 134436 ranked moves
04:02:11 RUNNING: 599 games, 13629 positions, 134486 ranked moves
04:02:16 RUNNING: 599 games, 13633 positions, 134526 ranked moves
04:02:21 RUNNING: 600 games, 13636 positions, 134556 ranked moves
04:02:26 RUNNING: 600 games, 13640 positions, 134596 ranked moves
04:02:31 RUNNING: 600 games, 13644 positions, 134636 ranked moves
04:02:36 RUNNING: 600 games, 13649 positions, 134686 ranked moves
04:02:41 RUNNING: 600 games, 13653 positions, 134726 ranked moves
04:02:46 RUNNING: 600 games, 13657 positions, 134766 ranked moves
04:02:51 RUNNING: 601 games, 13661 positions, 134806 ranked moves
04:02:56 RUNNING: 601 games, 13665 positions, 134846 ranked moves
04:03:01 RUNNING: 601 games, 13670 positions, 134896 ranked moves
04:03:06 RUNNING: 601 games, 13674 positions, 134936 ranked moves
04:03:11 RUNNING: 601 games, 13677 positions, 134966 ranked moves
04:03:16 RUNNING: 602 games, 13681 positions, 134996 ranked moves
04:03:21 RUNNING: 602 games, 13686 positions, 135046 ranked moves
04:03:26 RUNNING: 602 games, 13690 positions, 135086 ranked moves
04:03:31 RUNNING: 602 games, 13694 positions, 135126 ranked moves
04:03:36 RUNNING: 602 games, 13698 positions, 135166 ranked moves
04:03:41 RUNNING: 603 games, 13702 positions, 135206 ranked moves
04:03:46 RUNNING: 603 games, 13707 positions, 135256 ranked moves
04:03:51 RUNNING: 603 games, 13711 positions, 135296 ranked moves
04:03:56 RUNNING: 603 games, 13715 positions, 135336 ranked moves
04:04:01 RUNNING: 603 games, 13720 positions, 135386 ranked moves
04:04:06 RUNNING: 603 games, 13723 positions, 135416 ranked moves
04:04:11 RUNNING: 604 games, 13728 positions, 135466 ranked moves
04:04:16 RUNNING: 604 games, 13732 positions, 135506 ranked moves
04:04:21 RUNNING: 604 games, 13736 positions, 135546 ranked moves
04:04:26 RUNNING: 604 games, 13740 positions, 135586 ranked moves
04:04:31 RUNNING: 604 games, 13744 positions, 135626 ranked moves
04:04:36 RUNNING: 605 games, 13748 positions, 135666 ranked moves
04:04:41 RUNNING: 605 games, 13753 positions, 135716 ranked moves
04:04:46 RUNNING: 605 games, 13757 positions, 135756 ranked moves
04:04:51 RUNNING: 605 games, 13761 positions, 135796 ranked moves
04:04:56 RUNNING: 605 games, 13765 positions, 135836 ranked moves
04:05:01 RUNNING: 605 games, 13769 positions, 135876 ranked moves
04:05:06 RUNNING: 606 games, 13773 positions, 135908 ranked moves
04:05:11 RUNNING: 606 games, 13777 positions, 135948 ranked moves
04:05:16 RUNNING: 606 games, 13781 positions, 135988 ranked moves
04:05:21 RUNNING: 606 games, 13785 positions, 136028 ranked moves
04:05:26 RUNNING: 606 games, 13789 positions, 136068 ranked moves
04:05:32 RUNNING: 607 games, 13793 positions, 136108 ranked moves
04:05:37 RUNNING: 607 games, 13798 positions, 136158 ranked moves
04:05:42 RUNNING: 607 games, 13802 positions, 136198 ranked moves
04:05:47 RUNNING: 607 games, 13806 positions, 136238 ranked moves
04:05:52 RUNNING: 607 games, 13810 positions, 136278 ranked moves
04:05:57 RUNNING: 608 games, 13814 positions, 136318 ranked moves
04:06:02 RUNNING: 608 games, 13819 positions, 136368 ranked moves
04:06:07 RUNNING: 608 games, 13823 positions, 136408 ranked moves
04:06:12 RUNNING: 608 games, 13827 positions, 136448 ranked moves
04:06:17 RUNNING: 608 games, 13831 positions, 136488 ranked moves
04:06:22 RUNNING: 608 games, 13834 positions, 136518 ranked moves
04:06:27 RUNNING: 609 games, 13838 positions, 136547 ranked moves
04:06:32 RUNNING: 609 games, 13842 positions, 136587 ranked moves
04:06:37 RUNNING: 609 games, 13847 positions, 136637 ranked moves
04:06:42 RUNNING: 609 games, 13851 positions, 136677 ranked moves
04:06:47 RUNNING: 609 games, 13855 positions, 136717 ranked moves
04:06:52 RUNNING: 609 games, 13858 positions, 136747 ranked moves
04:06:57 RUNNING: 610 games, 13862 positions, 136783 ranked moves
04:07:02 RUNNING: 610 games, 13867 positions, 136833 ranked moves
04:07:07 RUNNING: 610 games, 13871 positions, 136873 ranked moves
04:07:12 RUNNING: 610 games, 13875 positions, 136913 ranked moves
04:07:17 RUNNING: 610 games, 13879 positions, 136953 ranked moves
04:07:22 RUNNING: 610 games, 13883 positions, 136993 ranked moves
04:07:27 RUNNING: 611 games, 13887 positions, 137029 ranked moves
04:07:32 RUNNING: 611 games, 13891 positions, 137069 ranked moves
04:07:37 RUNNING: 611 games, 13895 positions, 137109 ranked moves
04:07:42 RUNNING: 611 games, 13899 positions, 137149 ranked moves
04:07:52 RUNNING: 611 games, 13903 positions, 137189 ranked moves
04:07:57 RUNNING: 612 games, 13908 positions, 137239 ranked moves
04:08:02 RUNNING: 612 games, 13912 positions, 137279 ranked moves
04:08:07 RUNNING: 612 games, 13916 positions, 137319 ranked moves
04:08:12 RUNNING: 612 games, 13920 positions, 137359 ranked moves
04:08:17 RUNNING: 612 games, 13923 positions, 137389 ranked moves
04:08:22 RUNNING: 613 games, 13928 positions, 137439 ranked moves
04:08:27 RUNNING: 613 games, 13932 positions, 137479 ranked moves
04:08:32 RUNNING: 613 games, 13936 positions, 137519 ranked moves
04:08:37 RUNNING: 613 games, 13941 positions, 137569 ranked moves
04:08:42 RUNNING: 613 games, 13945 positions, 137609 ranked moves
04:08:47 RUNNING: 613 games, 13947 positions, 137629 ranked moves
04:08:52 RUNNING: 614 games, 13951 positions, 137661 ranked moves
04:08:57 RUNNING: 614 games, 13955 positions, 137701 ranked moves
04:09:02 RUNNING: 614 games, 13959 positions, 137741 ranked moves
04:09:07 RUNNING: 614 games, 13964 positions, 137791 ranked moves
04:09:12 RUNNING: 614 games, 13968 positions, 137831 ranked moves
04:09:17 RUNNING: 615 games, 13972 positions, 137871 ranked moves
04:09:22 RUNNING: 615 games, 13976 positions, 137911 ranked moves
04:09:27 RUNNING: 615 games, 13981 positions, 137961 ranked moves
04:09:32 RUNNING: 615 games, 13985 positions, 138001 ranked moves
04:09:37 RUNNING: 615 games, 13989 positions, 138041 ranked moves
04:09:42 RUNNING: 615 games, 13993 positions, 138081 ranked moves
04:09:47 RUNNING: 616 games, 13996 positions, 138111 ranked moves
04:09:52 RUNNING: 616 games, 14001 positions, 138161 ranked moves
04:09:57 RUNNING: 616 games, 14005 positions, 138201 ranked moves
04:10:02 RUNNING: 616 games, 14010 positions, 138251 ranked moves
04:10:07 RUNNING: 616 games, 14014 positions, 138291 ranked moves
04:10:12 RUNNING: 616 games, 14017 positions, 138321 ranked moves
04:10:17 RUNNING: 617 games, 14021 positions, 138361 ranked moves
04:10:22 RUNNING: 617 games, 14025 positions, 138401 ranked moves
04:10:27 RUNNING: 617 games, 14030 positions, 138451 ranked moves
04:10:32 RUNNING: 617 games, 14034 positions, 138491 ranked moves
04:10:37 RUNNING: 617 games, 14038 positions, 138531 ranked moves
04:10:42 RUNNING: 618 games, 14042 positions, 138571 ranked moves
04:10:47 RUNNING: 618 games, 14046 positions, 138611 ranked moves
04:10:52 RUNNING: 618 games, 14051 positions, 138661 ranked moves
04:10:57 RUNNING: 618 games, 14055 positions, 138701 ranked moves
04:11:02 RUNNING: 618 games, 14059 positions, 138741 ranked moves
04:11:07 RUNNING: 619 games, 14063 positions, 138781 ranked moves
04:11:12 RUNNING: 619 games, 14067 positions, 138821 ranked moves
04:11:17 RUNNING: 619 games, 14071 positions, 138861 ranked moves
04:11:22 RUNNING: 619 games, 14076 positions, 138911 ranked moves
04:11:27 RUNNING: 619 games, 14079 positions, 138941 ranked moves
04:11:32 RUNNING: 620 games, 14084 positions, 138991 ranked moves
04:11:37 RUNNING: 620 games, 14088 positions, 139031 ranked moves
04:11:42 RUNNING: 620 games, 14092 positions, 139071 ranked moves
04:11:47 RUNNING: 620 games, 14096 positions, 139111 ranked moves
04:11:52 RUNNING: 620 games, 14100 positions, 139151 ranked moves
04:11:57 RUNNING: 620 games, 14104 positions, 139191 ranked moves
04:12:02 RUNNING: 621 games, 14108 positions, 139223 ranked moves
04:12:07 RUNNING: 621 games, 14112 positions, 139263 ranked moves
04:12:12 RUNNING: 621 games, 14117 positions, 139313 ranked moves
04:12:17 RUNNING: 621 games, 14121 positions, 139353 ranked moves
04:12:22 RUNNING: 621 games, 14124 positions, 139383 ranked moves
04:12:27 RUNNING: 622 games, 14129 positions, 139433 ranked moves
04:12:32 RUNNING: 622 games, 14133 positions, 139473 ranked moves
04:12:37 RUNNING: 622 games, 14137 positions, 139513 ranked moves
04:12:42 RUNNING: 622 games, 14142 positions, 139563 ranked moves
04:12:47 RUNNING: 622 games, 14145 positions, 139593 ranked moves
04:12:52 RUNNING: 623 games, 14150 positions, 139643 ranked moves
04:12:57 RUNNING: 623 games, 14154 positions, 139683 ranked moves
04:13:02 RUNNING: 623 games, 14158 positions, 139723 ranked moves
04:13:07 RUNNING: 623 games, 14162 positions, 139763 ranked moves
04:13:12 RUNNING: 623 games, 14166 positions, 139803 ranked moves
04:13:17 RUNNING: 623 games, 14170 positions, 139843 ranked moves
04:13:22 RUNNING: 624 games, 14174 positions, 139883 ranked moves
04:13:27 RUNNING: 624 games, 14178 positions, 139923 ranked moves
04:13:32 RUNNING: 624 games, 14183 positions, 139973 ranked moves
04:13:37 RUNNING: 624 games, 14187 positions, 140013 ranked moves
04:13:42 RUNNING: 624 games, 14190 positions, 140043 ranked moves
04:13:47 RUNNING: 625 games, 14194 positions, 140083 ranked moves
04:13:52 RUNNING: 625 games, 14199 positions, 140133 ranked moves
04:13:57 RUNNING: 625 games, 14203 positions, 140173 ranked moves
04:14:02 RUNNING: 625 games, 14207 positions, 140213 ranked moves
04:14:07 RUNNING: 625 games, 14210 positions, 140243 ranked moves
04:14:12 RUNNING: 626 games, 14214 positions, 140283 ranked moves
04:14:17 RUNNING: 626 games, 14218 positions, 140323 ranked moves
04:14:22 RUNNING: 626 games, 14223 positions, 140373 ranked moves
04:14:27 RUNNING: 626 games, 14227 positions, 140413 ranked moves
04:14:32 RUNNING: 626 games, 14231 positions, 140453 ranked moves
04:14:37 RUNNING: 626 games, 14234 positions, 140483 ranked moves
04:14:42 RUNNING: 627 games, 14238 positions, 140522 ranked moves
04:14:47 RUNNING: 627 games, 14243 positions, 140572 ranked moves
04:14:52 RUNNING: 627 games, 14247 positions, 140612 ranked moves
04:14:57 RUNNING: 627 games, 14251 positions, 140652 ranked moves
04:15:02 RUNNING: 627 games, 14255 positions, 140692 ranked moves
04:15:07 RUNNING: 628 games, 14259 positions, 140732 ranked moves
04:15:12 RUNNING: 628 games, 14263 positions, 140772 ranked moves
04:15:17 RUNNING: 628 games, 14268 positions, 140822 ranked moves
04:15:22 RUNNING: 628 games, 14272 positions, 140862 ranked moves
04:15:27 RUNNING: 628 games, 14275 positions, 140892 ranked moves
04:15:32 RUNNING: 629 games, 14279 positions, 140932 ranked moves
04:15:37 RUNNING: 629 games, 14283 positions, 140972 ranked moves
04:15:42 RUNNING: 629 games, 14288 positions, 141022 ranked moves
04:15:47 RUNNING: 629 games, 14292 positions, 141062 ranked moves
04:15:52 RUNNING: 629 games, 14296 positions, 141102 ranked moves
04:15:57 RUNNING: 629 games, 14299 positions, 141132 ranked moves
04:16:02 RUNNING: 630 games, 14303 positions, 141171 ranked moves
04:16:07 RUNNING: 630 games, 14308 positions, 141221 ranked moves
04:16:12 RUNNING: 630 games, 14312 positions, 141261 ranked moves
04:16:17 RUNNING: 630 games, 14316 positions, 141301 ranked moves
04:16:22 RUNNING: 630 games, 14320 positions, 141341 ranked moves
04:16:27 RUNNING: 631 games, 14324 positions, 141380 ranked moves
04:16:32 RUNNING: 631 games, 14329 positions, 141430 ranked moves
04:16:37 RUNNING: 631 games, 14333 positions, 141470 ranked moves
04:16:42 RUNNING: 631 games, 14337 positions, 141510 ranked moves
04:16:47 RUNNING: 631 games, 14341 positions, 141550 ranked moves
04:16:52 RUNNING: 632 games, 14346 positions, 141588 ranked moves
04:16:57 RUNNING: 632 games, 14350 positions, 141628 ranked moves
04:17:03 RUNNING: 632 games, 14353 positions, 141658 ranked moves
04:17:08 RUNNING: 632 games, 14358 positions, 141708 ranked moves
04:17:13 RUNNING: 632 games, 14362 positions, 141748 ranked moves
04:17:18 RUNNING: 632 games, 14364 positions, 141768 ranked moves
04:17:23 RUNNING: 632 games, 14365 positions, 141778 ranked moves
04:17:28 RUNNING: 633 games, 14368 positions, 141796 ranked moves
04:17:33 RUNNING: 633 games, 14372 positions, 141836 ranked moves
04:17:38 RUNNING: 633 games, 14376 positions, 141876 ranked moves
04:17:43 RUNNING: 633 games, 14380 positions, 141916 ranked moves
04:17:48 RUNNING: 633 games, 14385 positions, 141966 ranked moves
04:17:53 RUNNING: 633 games, 14388 positions, 141996 ranked moves
04:17:58 RUNNING: 634 games, 14391 positions, 142026 ranked moves
04:18:03 RUNNING: 634 games, 14396 positions, 142076 ranked moves
04:18:08 RUNNING: 634 games, 14400 positions, 142116 ranked moves
04:18:13 RUNNING: 634 games, 14405 positions, 142166 ranked moves
04:18:18 RUNNING: 634 games, 14409 positions, 142206 ranked moves
04:18:23 RUNNING: 634 games, 14412 positions, 142236 ranked moves
04:18:28 RUNNING: 635 games, 14416 positions, 142276 ranked moves
04:18:33 RUNNING: 635 games, 14421 positions, 142326 ranked moves
04:18:38 RUNNING: 635 games, 14425 positions, 142366 ranked moves
04:18:43 RUNNING: 635 games, 14429 positions, 142406 ranked moves
04:18:48 RUNNING: 635 games, 14433 positions, 142446 ranked moves
04:18:53 RUNNING: 636 games, 14437 positions, 142486 ranked moves
04:18:58 RUNNING: 636 games, 14441 positions, 142526 ranked moves
04:19:03 RUNNING: 636 games, 14445 positions, 142566 ranked moves
04:19:08 RUNNING: 636 games, 14449 positions, 142606 ranked moves
04:19:13 RUNNING: 636 games, 14454 positions, 142656 ranked moves
04:19:18 RUNNING: 636 games, 14457 positions, 142686 ranked moves
04:19:23 RUNNING: 637 games, 14461 positions, 142724 ranked moves
04:19:28 RUNNING: 637 games, 14466 positions, 142774 ranked moves
04:19:33 RUNNING: 637 games, 14470 positions, 142814 ranked moves
04:19:38 RUNNING: 637 games, 14474 positions, 142854 ranked moves
04:19:43 RUNNING: 637 games, 14478 positions, 142894 ranked moves
04:19:48 RUNNING: 637 games, 14481 positions, 142924 ranked moves
04:19:53 RUNNING: 637 games, 14482 positions, 142934 ranked moves
04:19:58 RUNNING: 637 games, 14485 positions, 142953 ranked moves
04:20:03 RUNNING: 638 games, 14489 positions, 142976 ranked moves
04:20:08 RUNNING: 638 games, 14493 positions, 143016 ranked moves
04:20:13 RUNNING: 638 games, 14498 positions, 143066 ranked moves
04:20:18 RUNNING: 638 games, 14502 positions, 143106 ranked moves
04:20:23 RUNNING: 638 games, 14506 positions, 143146 ranked moves
04:20:28 RUNNING: 638 games, 14510 positions, 143186 ranked moves
04:20:33 RUNNING: 639 games, 14514 positions, 143224 ranked moves
04:20:38 RUNNING: 639 games, 14518 positions, 143264 ranked moves
04:20:43 RUNNING: 639 games, 14522 positions, 143304 ranked moves
04:20:48 RUNNING: 639 games, 14526 positions, 143344 ranked moves
04:20:53 RUNNING: 639 games, 14531 positions, 143394 ranked moves
04:20:58 RUNNING: 639 games, 14535 positions, 143434 ranked moves
04:21:03 RUNNING: 639 games, 14537 positions, 143454 ranked moves
04:21:08 RUNNING: 640 games, 14541 positions, 143483 ranked moves
04:21:13 RUNNING: 640 games, 14546 positions, 143533 ranked moves
04:21:18 RUNNING: 640 games, 14550 positions, 143573 ranked moves
04:21:23 RUNNING: 640 games, 14554 positions, 143613 ranked moves
04:21:28 RUNNING: 640 games, 14558 positions, 143653 ranked moves
04:21:33 RUNNING: 640 games, 14562 positions, 143693 ranked moves
04:21:38 RUNNING: 641 games, 14566 positions, 143733 ranked moves
04:21:43 RUNNING: 641 games, 14571 positions, 143783 ranked moves
04:21:48 RUNNING: 641 games, 14575 positions, 143823 ranked moves
04:21:53 RUNNING: 641 games, 14579 positions, 143863 ranked moves
04:21:58 RUNNING: 641 games, 14583 positions, 143902 ranked moves
04:22:03 RUNNING: 642 games, 14587 positions, 143934 ranked moves
04:22:08 RUNNING: 642 games, 14592 positions, 143984 ranked moves
04:22:13 RUNNING: 642 games, 14596 positions, 144024 ranked moves
04:22:18 RUNNING: 642 games, 14600 positions, 144064 ranked moves
04:22:23 RUNNING: 643 games, 14604 positions, 144104 ranked moves
04:22:28 RUNNING: 643 games, 14608 positions, 144144 ranked moves
04:22:33 RUNNING: 643 games, 14612 positions, 144184 ranked moves
04:22:38 RUNNING: 643 games, 14617 positions, 144234 ranked moves
04:22:43 RUNNING: 643 games, 14620 positions, 144264 ranked moves
04:22:48 RUNNING: 644 games, 14624 positions, 144304 ranked moves
04:22:53 RUNNING: 644 games, 14629 positions, 144354 ranked moves
04:22:58 RUNNING: 644 games, 14633 positions, 144394 ranked moves
04:23:03 RUNNING: 644 games, 14637 positions, 144434 ranked moves
04:23:08 RUNNING: 644 games, 14642 positions, 144484 ranked moves
04:23:13 RUNNING: 644 games, 14644 positions, 144504 ranked moves
04:23:18 RUNNING: 645 games, 14648 positions, 144543 ranked moves
04:23:23 RUNNING: 645 games, 14652 positions, 144583 ranked moves
04:23:28 RUNNING: 645 games, 14657 positions, 144633 ranked moves
04:23:33 RUNNING: 645 games, 14661 positions, 144673 ranked moves
04:23:38 RUNNING: 645 games, 14664 positions, 144703 ranked moves
04:23:43 RUNNING: 646 games, 14668 positions, 144742 ranked moves
04:23:48 RUNNING: 646 games, 14673 positions, 144792 ranked moves
04:23:53 RUNNING: 646 games, 14677 positions, 144832 ranked moves
04:23:58 RUNNING: 646 games, 14681 positions, 144872 ranked moves
04:24:03 RUNNING: 646 games, 14685 positions, 144912 ranked moves
04:24:08 RUNNING: 647 games, 14689 positions, 144952 ranked moves
04:24:13 RUNNING: 647 games, 14693 positions, 144992 ranked moves
04:24:18 RUNNING: 647 games, 14698 positions, 145042 ranked moves
04:24:23 RUNNING: 647 games, 14702 positions, 145082 ranked moves
04:24:28 RUNNING: 647 games, 14706 positions, 145122 ranked moves
04:24:33 RUNNING: 647 games, 14710 positions, 145162 ranked moves
04:24:38 RUNNING: 647 games, 14713 positions, 145189 ranked moves
04:24:43 RUNNING: 648 games, 14717 positions, 145229 ranked moves
04:24:48 RUNNING: 648 games, 14721 positions, 145269 ranked moves
04:24:53 RUNNING: 648 games, 14726 positions, 145319 ranked moves
04:24:58 RUNNING: 648 games, 14730 positions, 145359 ranked moves
04:25:03 RUNNING: 648 games, 14734 positions, 145399 ranked moves
04:25:08 RUNNING: 649 games, 14738 positions, 145437 ranked moves
04:25:13 RUNNING: 649 games, 14742 positions, 145477 ranked moves
04:25:18 RUNNING: 649 games, 14747 positions, 145527 ranked moves
04:25:23 RUNNING: 649 games, 14751 positions, 145567 ranked moves
04:25:28 RUNNING: 649 games, 14755 positions, 145607 ranked moves
04:25:33 RUNNING: 649 games, 14758 positions, 145637 ranked moves
04:25:38 RUNNING: 650 games, 14762 positions, 145677 ranked moves
04:25:43 RUNNING: 650 games, 14766 positions, 145717 ranked moves
04:25:48 RUNNING: 650 games, 14770 positions, 145757 ranked moves
04:25:53 RUNNING: 650 games, 14775 positions, 145807 ranked moves
04:25:58 RUNNING: 650 games, 14779 positions, 145847 ranked moves
04:26:03 RUNNING: 650 games, 14782 positions, 145877 ranked moves
04:26:08 RUNNING: 651 games, 14786 positions, 145917 ranked moves
04:26:13 RUNNING: 651 games, 14791 positions, 145967 ranked moves
04:26:18 RUNNING: 651 games, 14795 positions, 146007 ranked moves
04:26:23 RUNNING: 651 games, 14799 positions, 146047 ranked moves
04:26:28 RUNNING: 651 games, 14803 positions, 146087 ranked moves
04:26:33 RUNNING: 652 games, 14807 positions, 146127 ranked moves
04:26:38 RUNNING: 652 games, 14812 positions, 146177 ranked moves
04:26:43 RUNNING: 652 games, 14816 positions, 146217 ranked moves
04:26:48 RUNNING: 652 games, 14820 positions, 146257 ranked moves
04:26:53 RUNNING: 652 games, 14824 positions, 146297 ranked moves
04:26:58 RUNNING: 653 games, 14828 positions, 146337 ranked moves
04:27:03 RUNNING: 653 games, 14833 positions, 146387 ranked moves
04:27:08 RUNNING: 653 games, 14837 positions, 146427 ranked moves
04:27:13 RUNNING: 653 games, 14841 positions, 146467 ranked moves
04:27:18 RUNNING: 653 games, 14845 positions, 146507 ranked moves
04:27:23 RUNNING: 653 games, 14848 positions, 146537 ranked moves
04:27:28 RUNNING: 654 games, 14853 positions, 146587 ranked moves
04:27:33 RUNNING: 654 games, 14857 positions, 146627 ranked moves
04:27:38 RUNNING: 654 games, 14861 positions, 146667 ranked moves
04:27:43 RUNNING: 654 games, 14866 positions, 146717 ranked moves
04:27:48 RUNNING: 654 games, 14869 positions, 146747 ranked moves
04:27:53 RUNNING: 655 games, 14874 positions, 146797 ranked moves
04:27:58 RUNNING: 655 games, 14878 positions, 146837 ranked moves
04:28:03 RUNNING: 655 games, 14882 positions, 146877 ranked moves
04:28:08 RUNNING: 655 games, 14887 positions, 146927 ranked moves
04:28:13 RUNNING: 655 games, 14890 positions, 146957 ranked moves
04:28:18 RUNNING: 655 games, 14894 positions, 146997 ranked moves
04:28:23 RUNNING: 656 games, 14898 positions, 147037 ranked moves
04:28:28 RUNNING: 656 games, 14902 positions, 147077 ranked moves
04:28:33 RUNNING: 656 games, 14907 positions, 147127 ranked moves
04:28:38 RUNNING: 656 games, 14911 positions, 147167 ranked moves
04:28:43 RUNNING: 656 games, 14914 positions, 147197 ranked moves
04:28:48 RUNNING: 657 games, 14918 positions, 147237 ranked moves
04:28:53 RUNNING: 657 games, 14923 positions, 147287 ranked moves
04:28:59 RUNNING: 657 games, 14927 positions, 147327 ranked moves
04:29:04 RUNNING: 657 games, 14931 positions, 147367 ranked moves
