20:35:06 RUNNING: 158 games, 3604 positions, 35665 ranked moves
20:35:11 RUNNING: 159 games, 3608 positions, 35701 ranked moves
20:35:16 RUNNING: 159 games, 3613 positions, 35751 ranked moves
20:35:21 RUNNING: 159 games, 3617 positions, 35791 ranked moves
20:35:26 RUNNING: 159 games, 3622 positions, 35841 ranked moves
20:35:31 RUNNING: 159 games, 3626 positions, 35881 ranked moves
20:35:36 RUNNING: 159 games, 3631 positions, 35931 ranked moves
20:35:41 RUNNING: 160 games, 3635 positions, 35971 ranked moves
20:35:46 RUNNING: 160 games, 3639 positions, 36011 ranked moves
20:35:51 RUNNING: 160 games, 3644 positions, 36061 ranked moves
20:35:56 RUNNING: 160 games, 3648 positions, 36101 ranked moves
20:36:01 RUNNING: 160 games, 3652 positions, 36141 ranked moves
20:36:06 RUNNING: 161 games, 3657 positions, 36191 ranked moves
20:36:11 RUNNING: 161 games, 3661 positions, 36231 ranked moves
20:36:16 RUNNING: 161 games, 3666 positions, 36281 ranked moves
20:36:21 RUNNING: 161 games, 3670 positions, 36321 ranked moves
20:36:26 RUNNING: 161 games, 3674 positions, 36361 ranked moves
20:36:31 RUNNING: 162 games, 3678 positions, 36401 ranked moves
20:36:36 RUNNING: 162 games, 3683 positions, 36451 ranked moves
20:36:41 RUNNING: 162 games, 3688 positions, 36501 ranked moves
20:36:46 RUNNING: 162 games, 3692 positions, 36541 ranked moves
20:36:56 RUNNING: 162 games, 3697 positions, 36591 ranked moves
20:37:01 RUNNING: 163 games, 3701 positions, 36631 ranked moves
20:37:06 RUNNING: 163 games, 3706 positions, 36681 ranked moves
20:37:11 RUNNING: 163 games, 3711 positions, 36731 ranked moves
20:37:16 RUNNING: 163 games, 3715 positions, 36771 ranked moves
20:37:21 RUNNING: 163 games, 3720 positions, 36821 ranked moves
20:37:26 RUNNING: 163 games, 3724 positions, 36861 ranked moves
20:37:31 RUNNING: 164 games, 3728 positions, 36901 ranked moves
20:37:36 RUNNING: 164 games, 3733 positions, 36951 ranked moves
20:37:41 RUNNING: 164 games, 3738 positions, 37001 ranked moves
20:37:46 RUNNING: 164 games, 3742 positions, 37041 ranked moves
20:37:51 RUNNING: 165 games, 3746 positions, 37081 ranked moves
20:37:56 RUNNING: 165 games, 3751 positions, 37131 ranked moves
20:38:01 RUNNING: 165 games, 3756 positions, 37181 ranked moves
20:38:06 RUNNING: 165 games, 3760 positions, 37221 ranked moves
20:38:11 RUNNING: 165 games, 3765 positions, 37271 ranked moves
20:38:16 RUNNING: 165 games, 3769 positions, 37311 ranked moves
20:38:21 RUNNING: 166 games, 3774 positions, 37361 ranked moves
20:38:26 RUNNING: 166 games, 3778 positions, 37401 ranked moves
20:38:31 RUNNING: 166 games, 3783 positions, 37451 ranked moves
20:38:36 RUNNING: 166 games, 3786 positions, 37481 ranked moves
20:38:41 RUNNING: 166 games, 3791 positions, 37531 ranked moves
20:38:46 RUNNING: 167 games, 3795 positions, 37571 ranked moves
20:38:51 RUNNING: 167 games, 3799 positions, 37611 ranked moves
20:38:56 RUNNING: 167 games, 3804 positions, 37661 ranked moves
20:39:01 RUNNING: 167 games, 3809 positions, 37711 ranked moves
20:39:06 RUNNING: 167 games, 3813 positions, 37751 ranked moves
20:39:11 RUNNING: 167 games, 3816 positions, 37781 ranked moves
20:39:16 RUNNING: 168 games, 3820 positions, 37820 ranked moves
20:39:21 RUNNING: 168 games, 3825 positions, 37870 ranked moves
20:39:26 RUNNING: 168 games, 3829 positions, 37910 ranked moves
20:39:31 RUNNING: 168 games, 3834 positions, 37960 ranked moves
20:39:36 RUNNING: 168 games, 3839 positions, 38010 ranked moves
20:39:41 RUNNING: 169 games, 3843 positions, 38050 ranked moves
20:39:46 RUNNING: 169 games, 3847 positions, 38090 ranked moves
20:39:51 RUNNING: 169 games, 3852 positions, 38140 ranked moves
20:39:56 RUNNING: 169 games, 3857 positions, 38190 ranked moves
20:40:01 RUNNING: 169 games, 3861 positions, 38230 ranked moves
20:40:06 RUNNING: 170 games, 3865 positions, 38270 ranked moves
20:40:11 RUNNING: 170 games, 3870 positions, 38320 ranked moves
20:40:16 RUNNING: 170 games, 3875 positions, 38370 ranked moves
20:40:21 RUNNING: 170 games, 3879 positions, 38410 ranked moves
20:40:26 RUNNING: 170 games, 3883 positions, 38450 ranked moves
20:40:31 RUNNING: 171 games, 3888 positions, 38500 ranked moves
20:40:36 RUNNING: 171 games, 3892 positions, 38540 ranked moves
20:40:41 RUNNING: 171 games, 3897 positions, 38590 ranked moves
20:40:46 RUNNING: 171 games, 3902 positions, 38640 ranked moves
20:40:51 RUNNING: 171 games, 3905 positions, 38670 ranked moves
20:40:56 RUNNING: 172 games, 3910 positions, 38720 ranked moves
20:41:02 RUNNING: 172 games, 3915 positions, 38770 ranked moves
20:41:07 RUNNING: 172 games, 3919 positions, 38810 ranked moves
20:41:12 RUNNING: 172 games, 3924 positions, 38860 ranked moves
20:41:17 RUNNING: 172 games, 3928 positions, 38900 ranked moves
20:41:22 RUNNING: 173 games, 3932 positions, 38940 ranked moves
20:41:27 RUNNING: 173 games, 3937 positions, 38990 ranked moves
20:41:32 RUNNING: 173 games, 3941 positions, 39030 ranked moves
20:41:37 RUNNING: 173 games, 3946 positions, 39080 ranked moves
20:41:42 RUNNING: 173 games, 3950 positions, 39120 ranked moves
20:41:47 RUNNING: 173 games, 3952 positions, 39140 ranked moves
20:41:52 RUNNING: 174 games, 3957 positions, 39180 ranked moves
20:41:57 RUNNING: 174 games, 3962 positions, 39230 ranked moves
20:42:02 RUNNING: 174 games, 3966 positions, 39270 ranked moves
20:42:07 RUNNING: 174 games, 3970 positions, 39310 ranked moves
20:42:12 RUNNING: 174 games, 3974 positions, 39350 ranked moves
20:42:17 RUNNING: 175 games, 3979 positions, 39392 ranked moves
20:42:22 RUNNING: 175 games, 3983 positions, 39432 ranked moves
20:42:27 RUNNING: 175 games, 3988 positions, 39482 ranked moves
20:42:32 RUNNING: 175 games, 3992 positions, 39522 ranked moves
20:42:37 RUNNING: 176 games, 3996 positions, 39562 ranked moves
20:42:42 RUNNING: 176 games, 4001 positions, 39612 ranked moves
20:42:47 RUNNING: 176 games, 4006 positions, 39662 ranked moves
20:42:52 RUNNING: 176 games, 4010 positions, 39702 ranked moves
20:42:57 RUNNING: 176 games, 4015 positions, 39752 ranked moves
20:43:02 RUNNING: 176 games, 4018 positions, 39782 ranked moves
20:43:07 RUNNING: 177 games, 4023 positions, 39832 ranked moves
20:43:12 RUNNING: 177 games, 4027 positions, 39872 ranked moves
20:43:17 RUNNING: 177 games, 4032 positions, 39922 ranked moves
20:43:22 RUNNING: 177 games, 4037 positions, 39972 ranked moves
20:43:27 RUNNING: 177 games, 4041 positions, 40012 ranked moves
20:43:32 RUNNING: 178 games, 4045 positions, 40052 ranked moves
20:43:37 RUNNING: 178 games, 4050 positions, 40102 ranked moves
20:43:42 RUNNING: 178 games, 4054 positions, 40142 ranked moves
20:43:47 RUNNING: 178 games, 4059 positions, 40192 ranked moves
20:43:52 RUNNING: 178 games, 4062 positions, 40222 ranked moves
20:43:57 RUNNING: 179 games, 4066 positions, 40260 ranked moves
20:44:02 RUNNING: 179 games, 4070 positions, 40300 ranked moves
20:44:07 RUNNING: 179 games, 4075 positions, 40350 ranked moves
20:44:12 RUNNING: 179 games, 4079 positions, 40390 ranked moves
20:44:17 RUNNING: 179 games, 4083 positions, 40430 ranked moves
20:44:22 RUNNING: 180 games, 4087 positions, 40457 ranked moves
20:44:27 RUNNING: 180 games, 4092 positions, 40507 ranked moves
20:44:32 RUNNING: 180 games, 4096 positions, 40547 ranked moves
20:44:37 RUNNING: 180 games, 4101 positions, 40597 ranked moves
20:44:42 RUNNING: 180 games, 4105 positions, 40637 ranked moves
20:44:47 RUNNING: 181 games, 4109 positions, 40674 ranked moves
20:44:52 RUNNING: 181 games, 4114 positions, 40724 ranked moves
20:44:57 RUNNING: 181 games, 4118 positions, 40764 ranked moves
20:45:02 RUNNING: 181 games, 4123 positions, 40814 ranked moves
20:45:07 RUNNING: 181 games, 4127 positions, 40854 ranked moves
20:45:12 RUNNING: 182 games, 4131 positions, 40894 ranked moves
20:45:17 RUNNING: 182 games, 4136 positions, 40944 ranked moves
20:45:22 RUNNING: 182 games, 4140 positions, 40984 ranked moves
20:45:27 RUNNING: 182 games, 4145 positions, 41034 ranked moves
20:45:32 RUNNING: 182 games, 4149 positions, 41074 ranked moves
20:45:37 RUNNING: 182 games, 4153 positions, 41114 ranked moves
20:45:42 RUNNING: 183 games, 4156 positions, 41144 ranked moves
20:45:47 RUNNING: 183 games, 4161 positions, 41194 ranked moves
20:45:52 RUNNING: 183 games, 4165 positions, 41234 ranked moves
20:45:57 RUNNING: 183 games, 4170 positions, 41284 ranked moves
20:46:02 RUNNING: 183 games, 4174 positions, 41324 ranked moves
20:46:07 RUNNING: 183 games, 4178 positions, 41364 ranked moves
20:46:12 RUNNING: 184 games, 4182 positions, 41404 ranked moves
20:46:17 RUNNING: 184 games, 4187 positions, 41454 ranked moves
20:46:22 RUNNING: 184 games, 4191 positions, 41494 ranked moves
20:46:27 RUNNING: 184 games, 4196 positions, 41544 ranked moves
20:46:32 RUNNING: 185 games, 4200 positions, 41583 ranked moves
20:46:37 RUNNING: 185 games, 4204 positions, 41623 ranked moves
20:46:42 RUNNING: 185 games, 4209 positions, 41673 ranked moves
20:46:47 RUNNING: 185 games, 4213 positions, 41713 ranked moves
20:46:52 RUNNING: 185 games, 4218 positions, 41763 ranked moves
20:46:57 RUNNING: 185 games, 4221 positions, 41793 ranked moves
20:47:02 RUNNING: 186 games, 4225 positions, 41833 ranked moves
20:47:07 RUNNING: 186 games, 4230 positions, 41883 ranked moves
20:47:12 RUNNING: 186 games, 4234 positions, 41923 ranked moves
20:47:17 RUNNING: 186 games, 4239 positions, 41973 ranked moves
20:47:22 RUNNING: 186 games, 4242 positions, 42003 ranked moves
20:47:27 RUNNING: 186 games, 4246 positions, 42043 ranked moves
20:47:32 RUNNING: 187 games, 4251 positions, 42085 ranked moves
20:47:37 RUNNING: 187 games, 4255 positions, 42125 ranked moves
20:47:42 RUNNING: 187 games, 4260 positions, 42175 ranked moves
20:47:47 RUNNING: 187 games, 4264 positions, 42215 ranked moves
20:47:52 RUNNING: 187 games, 4268 positions, 42255 ranked moves
20:47:57 RUNNING: 188 games, 4272 positions, 42285 ranked moves
20:48:02 RUNNING: 188 games, 4276 positions, 42325 ranked moves
20:48:07 RUNNING: 188 games, 4281 positions, 42375 ranked moves
20:48:12 RUNNING: 188 games, 4285 positions, 42415 ranked moves
20:48:17 RUNNING: 188 games, 4289 positions, 42455 ranked moves
20:48:22 RUNNING: 189 games, 4293 positions, 42495 ranked moves
20:48:27 RUNNING: 189 games, 4298 positions, 42545 ranked moves
20:48:32 RUNNING: 189 games, 4302 positions, 42585 ranked moves
20:48:37 RUNNING: 189 games, 4307 positions, 42635 ranked moves
20:48:42 RUNNING: 189 games, 4310 positions, 42665 ranked moves
20:48:47 RUNNING: 190 games, 4315 positions, 42715 ranked moves
20:48:52 RUNNING: 190 games, 4319 positions, 42755 ranked moves
20:48:57 RUNNING: 190 games, 4324 positions, 42805 ranked moves
20:49:02 RUNNING: 190 games, 4328 positions, 42845 ranked moves
20:49:07 RUNNING: 190 games, 4332 positions, 42885 ranked moves
20:49:12 RUNNING: 191 games, 4337 positions, 42927 ranked moves
20:49:17 RUNNING: 191 games, 4341 positions, 42967 ranked moves
20:49:22 RUNNING: 191 games, 4346 positions, 43017 ranked moves
20:49:27 RUNNING: 191 games, 4350 positions, 43057 ranked moves
20:49:32 RUNNING: 191 games, 4353 positions, 43087 ranked moves
20:49:37 RUNNING: 192 games, 4357 positions, 43116 ranked moves
20:49:42 RUNNING: 192 games, 4361 positions, 43156 ranked moves
20:49:47 RUNNING: 192 games, 4366 positions, 43206 ranked moves
20:49:52 RUNNING: 192 games, 4370 positions, 43246 ranked moves
20:49:57 RUNNING: 192 games, 4374 positions, 43286 ranked moves
20:50:02 RUNNING: 192 games, 4377 positions, 43315 ranked moves
20:50:07 RUNNING: 193 games, 4382 positions, 43357 ranked moves
20:50:12 RUNNING: 193 games, 4386 positions, 43397 ranked moves
20:50:17 RUNNING: 193 games, 4390 positions, 43437 ranked moves
20:50:22 RUNNING: 193 games, 4395 positions, 43487 ranked moves
20:50:27 RUNNING: 193 games, 4399 positions, 43527 ranked moves
20:50:32 RUNNING: 194 games, 4403 positions, 43567 ranked moves
20:50:37 RUNNING: 194 games, 4408 positions, 43617 ranked moves
20:50:42 RUNNING: 194 games, 4412 positions, 43657 ranked moves
20:50:47 RUNNING: 194 games, 4417 positions, 43707 ranked moves
20:50:52 RUNNING: 194 games, 4421 positions, 43743 ranked moves
20:50:57 RUNNING: 195 games, 4425 positions, 43783 ranked moves
20:51:02 RUNNING: 195 games, 4430 positions, 43833 ranked moves
20:51:07 RUNNING: 195 games, 4434 positions, 43873 ranked moves
20:51:12 RUNNING: 195 games, 4438 positions, 43913 ranked moves
20:51:17 RUNNING: 195 games, 4441 positions, 43943 ranked moves
20:51:22 RUNNING: 196 games, 4445 positions, 43983 ranked moves
20:51:27 RUNNING: 196 games, 4450 positions, 44033 ranked moves
20:51:32 RUNNING: 196 games, 4454 positions, 44073 ranked moves
20:51:37 RUNNING: 196 games, 4459 positions, 44123 ranked moves
20:51:42 RUNNING: 196 games, 4463 positions, 44163 ranked moves
20:51:47 RUNNING: 196 games, 4466 positions, 44193 ranked moves
20:51:52 RUNNING: 197 games, 4471 positions, 44243 ranked moves
20:51:57 RUNNING: 197 games, 4476 positions, 44293 ranked moves
20:52:02 RUNNING: 197 games, 4480 positions, 44333 ranked moves
20:52:07 RUNNING: 197 games, 4484 positions, 44373 ranked moves
20:52:12 RUNNING: 198 games, 4488 positions, 44413 ranked moves
20:52:17 RUNNING: 198 games, 4492 positions, 44453 ranked moves
20:52:22 RUNNING: 198 games, 4497 positions, 44503 ranked moves
20:52:27 RUNNING: 198 games, 4501 positions, 44543 ranked moves
20:52:32 RUNNING: 198 games, 4506 positions, 44593 ranked moves
20:52:37 RUNNING: 198 games, 4509 positions, 44623 ranked moves
20:52:42 RUNNING: 198 games, 4512 positions, 44653 ranked moves
20:52:47 RUNNING: 198 games, 4515 positions, 44674 ranked moves
20:52:52 RUNNING: 198 games, 4519 positions, 44695 ranked moves
20:52:57 RUNNING: 199 games, 4524 positions, 44725 ranked moves
20:53:02 RUNNING: 199 games, 4528 positions, 44765 ranked moves
20:53:07 RUNNING: 199 games, 4532 positions, 44805 ranked moves
20:53:12 RUNNING: 199 games, 4537 positions, 44855 ranked moves
20:53:17 RUNNING: 199 games, 4541 positions, 44895 ranked moves
20:53:22 RUNNING: 199 games, 4545 positions, 44935 ranked moves
20:53:27 RUNNING: 200 games, 4550 positions, 44976 ranked moves
20:53:32 RUNNING: 200 games, 4554 positions, 45016 ranked moves
20:53:37 RUNNING: 200 games, 4559 positions, 45066 ranked moves
20:53:42 RUNNING: 200 games, 4563 positions, 45106 ranked moves
20:53:47 RUNNING: 200 games, 4567 positions, 45146 ranked moves
20:53:52 RUNNING: 200 games, 4570 positions, 45176 ranked moves
20:54:02 RUNNING: 201 games, 4574 positions, 45213 ranked moves
20:54:07 RUNNING: 201 games, 4579 positions, 45263 ranked moves
20:54:12 RUNNING: 201 games, 4583 positions, 45303 ranked moves
20:54:17 RUNNING: 201 games, 4588 positions, 45353 ranked moves
20:54:22 RUNNING: 201 games, 4591 positions, 45383 ranked moves
20:54:27 RUNNING: 202 games, 4595 positions, 45423 ranked moves
20:54:32 RUNNING: 202 games, 4599 positions, 45463 ranked moves
20:54:37 RUNNING: 202 games, 4604 positions, 45513 ranked moves
20:54:42 RUNNING: 202 games, 4608 positions, 45553 ranked moves
20:54:47 RUNNING: 202 games, 4613 positions, 45603 ranked moves
20:54:52 RUNNING: 202 games, 4616 positions, 45633 ranked moves
20:54:57 RUNNING: 203 games, 4620 positions, 45673 ranked moves
20:55:02 RUNNING: 203 games, 4625 positions, 45723 ranked moves
20:55:07 RUNNING: 203 games, 4630 positions, 45773 ranked moves
20:55:12 RUNNING: 203 games, 4634 positions, 45813 ranked moves
20:55:17 RUNNING: 203 games, 4638 positions, 45853 ranked moves
20:55:22 RUNNING: 204 games, 4642 positions, 45893 ranked moves
20:55:27 RUNNING: 204 games, 4646 positions, 45933 ranked moves
20:55:32 RUNNING: 204 games, 4651 positions, 45983 ranked moves
20:55:37 RUNNING: 204 games, 4655 positions, 46023 ranked moves
20:55:42 RUNNING: 204 games, 4660 positions, 46073 ranked moves
20:55:47 RUNNING: 204 games, 4664 positions, 46113 ranked moves
20:55:52 RUNNING: 205 games, 4668 positions, 46153 ranked moves
20:55:57 RUNNING: 205 games, 4672 positions, 46193 ranked moves
20:56:02 RUNNING: 205 games, 4677 positions, 46243 ranked moves
20:56:07 RUNNING: 205 games, 4682 positions, 46293 ranked moves
20:56:12 RUNNING: 205 games, 4685 positions, 46323 ranked moves
20:56:22 RUNNING: 206 games, 4688 positions, 46353 ranked moves
20:56:27 RUNNING: 206 games, 4692 positions, 46393 ranked moves
20:56:32 RUNNING: 206 games, 4697 positions, 46443 ranked moves
20:56:37 RUNNING: 206 games, 4701 positions, 46483 ranked moves
20:56:42 RUNNING: 206 games, 4706 positions, 46533 ranked moves
20:56:47 RUNNING: 206 games, 4708 positions, 46553 ranked moves
20:56:52 RUNNING: 207 games, 4713 positions, 46602 ranked moves
20:56:57 RUNNING: 207 games, 4717 positions, 46642 ranked moves
20:57:02 RUNNING: 207 games, 4722 positions, 46692 ranked moves
20:57:07 RUNNING: 207 games, 4726 positions, 46732 ranked moves
20:57:12 RUNNING: 207 games, 4730 positions, 46772 ranked moves
20:57:17 RUNNING: 208 games, 4735 positions, 46822 ranked moves
20:57:22 RUNNING: 208 games, 4739 positions, 46862 ranked moves
20:57:27 RUNNING: 208 games, 4744 positions, 46912 ranked moves
20:57:32 RUNNING: 208 games, 4748 positions, 46952 ranked moves
20:57:37 RUNNING: 208 games, 4750 positions, 46972 ranked moves
20:57:42 RUNNING: 208 games, 4751 positions, 46982 ranked moves
20:57:47 RUNNING: 208 games, 4754 positions, 47012 ranked moves
20:57:52 RUNNING: 209 games, 4759 positions, 47062 ranked moves
20:57:57 RUNNING: 209 games, 4763 positions, 47102 ranked moves
20:58:02 RUNNING: 209 games, 4768 positions, 47152 ranked moves
20:58:07 RUNNING: 209 games, 4772 positions, 47192 ranked moves
20:58:12 RUNNING: 209 games, 4776 positions, 47232 ranked moves
20:58:17 RUNNING: 210 games, 4779 positions, 47262 ranked moves
20:58:22 RUNNING: 210 games, 4783 positions, 47302 ranked moves
20:58:27 RUNNING: 210 games, 4787 positions, 47342 ranked moves
20:58:32 RUNNING: 210 games, 4791 positions, 47382 ranked moves
20:58:37 RUNNING: 210 games, 4795 positions, 47422 ranked moves
20:58:57 RUNNING: 210 games, 4798 positions, 47452 ranked moves
20:59:02 RUNNING: 211 games, 4803 positions, 47500 ranked moves
20:59:07 RUNNING: 211 games, 4807 positions, 47540 ranked moves
20:59:12 RUNNING: 211 games, 4811 positions, 47580 ranked moves
20:59:17 RUNNING: 211 games, 4816 positions, 47630 ranked moves
20:59:22 RUNNING: 211 games, 4819 positions, 47660 ranked moves
20:59:27 RUNNING: 212 games, 4823 positions, 47697 ranked moves
20:59:32 RUNNING: 212 games, 4828 positions, 47747 ranked moves
20:59:37 RUNNING: 212 games, 4832 positions, 47787 ranked moves
20:59:42 RUNNING: 212 games, 4836 positions, 47827 ranked moves
20:59:48 RUNNING: 212 games, 4840 positions, 47867 ranked moves
20:59:53 RUNNING: 212 games, 4844 positions, 47906 ranked moves
20:59:58 RUNNING: 213 games, 4848 positions, 47938 ranked moves
21:00:03 RUNNING: 213 games, 4852 positions, 47978 ranked moves
21:00:08 RUNNING: 213 games, 4856 positions, 48018 ranked moves
21:00:13 RUNNING: 213 games, 4861 positions, 48068 ranked moves
21:00:18 RUNNING: 213 games, 4865 positions, 48108 ranked moves
21:00:23 RUNNING: 214 games, 4868 positions, 48138 ranked moves
21:00:28 RUNNING: 214 games, 4873 positions, 48188 ranked moves
21:00:33 RUNNING: 214 games, 4877 positions, 48228 ranked moves
21:00:38 RUNNING: 214 games, 4881 positions, 48268 ranked moves
21:00:43 RUNNING: 214 games, 4885 positions, 48308 ranked moves
21:00:48 RUNNING: 214 games, 4888 positions, 48338 ranked moves
21:00:53 RUNNING: 214 games, 4891 positions, 48368 ranked moves
21:00:58 RUNNING: 215 games, 4895 positions, 48387 ranked moves
21:01:03 RUNNING: 215 games, 4900 positions, 48437 ranked moves
21:01:08 RUNNING: 215 games, 4904 positions, 48477 ranked moves
21:01:13 RUNNING: 215 games, 4908 positions, 48517 ranked moves
21:01:18 RUNNING: 215 games, 4912 positions, 48557 ranked moves
21:01:23 RUNNING: 215 games, 4916 positions, 48597 ranked moves
21:01:28 RUNNING: 216 games, 4920 positions, 48637 ranked moves
21:01:33 RUNNING: 216 games, 4924 positions, 48677 ranked moves
21:01:38 RUNNING: 216 games, 4928 positions, 48717 ranked moves
21:01:43 RUNNING: 216 games, 4933 positions, 48767 ranked moves
21:01:48 RUNNING: 216 games, 4937 positions, 48807 ranked moves
21:01:53 RUNNING: 216 games, 4939 positions, 48827 ranked moves
21:01:58 RUNNING: 217 games, 4943 positions, 48867 ranked moves
21:02:03 RUNNING: 217 games, 4948 positions, 48917 ranked moves
21:02:08 RUNNING: 217 games, 4952 positions, 48957 ranked moves
21:02:13 RUNNING: 217 games, 4957 positions, 49007 ranked moves
21:02:18 RUNNING: 217 games, 4961 positions, 49047 ranked moves
21:02:23 RUNNING: 217 games, 4964 positions, 49077 ranked moves
21:02:28 RUNNING: 218 games, 4969 positions, 49127 ranked moves
21:02:33 RUNNING: 218 games, 4973 positions, 49167 ranked moves
21:02:38 RUNNING: 218 games, 4977 positions, 49207 ranked moves
21:02:43 RUNNING: 218 games, 4982 positions, 49257 ranked moves
21:02:48 RUNNING: 218 games, 4986 positions, 49297 ranked moves
21:02:53 RUNNING: 218 games, 4989 positions, 49327 ranked moves
21:02:58 RUNNING: 219 games, 4994 positions, 49377 ranked moves
21:03:03 RUNNING: 219 games, 4998 positions, 49417 ranked moves
21:03:08 RUNNING: 219 games, 5002 positions, 49457 ranked moves
21:03:13 RUNNING: 219 games, 5007 positions, 49507 ranked moves
21:03:18 RUNNING: 219 games, 5010 positions, 49537 ranked moves
21:03:23 RUNNING: 220 games, 5015 positions, 49587 ranked moves
21:03:28 RUNNING: 220 games, 5019 positions, 49627 ranked moves
21:03:33 RUNNING: 220 games, 5023 positions, 49667 ranked moves
21:03:38 RUNNING: 220 games, 5027 positions, 49707 ranked moves
21:03:43 RUNNING: 220 games, 5031 positions, 49747 ranked moves
21:03:48 RUNNING: 220 games, 5034 positions, 49777 ranked moves
21:03:53 RUNNING: 221 games, 5038 positions, 49817 ranked moves
21:03:58 RUNNING: 221 games, 5043 positions, 49867 ranked moves
21:04:03 RUNNING: 221 games, 5047 positions, 49907 ranked moves
21:04:08 RUNNING: 221 games, 5052 positions, 49957 ranked moves
21:04:13 RUNNING: 221 games, 5056 positions, 49997 ranked moves
21:04:18 RUNNING: 222 games, 5060 positions, 50028 ranked moves
21:04:23 RUNNING: 222 games, 5064 positions, 50068 ranked moves
21:04:28 RUNNING: 222 games, 5068 positions, 50108 ranked moves
21:04:33 RUNNING: 222 games, 5072 positions, 50148 ranked moves
21:04:38 RUNNING: 222 games, 5076 positions, 50188 ranked moves
21:04:43 RUNNING: 222 games, 5079 positions, 50217 ranked moves
21:04:48 RUNNING: 223 games, 5084 positions, 50267 ranked moves
21:04:53 RUNNING: 223 games, 5088 positions, 50307 ranked moves
21:04:58 RUNNING: 223 games, 5093 positions, 50357 ranked moves
21:05:03 RUNNING: 223 games, 5097 positions, 50397 ranked moves
21:05:08 RUNNING: 223 games, 5101 positions, 50437 ranked moves
21:05:13 RUNNING: 224 games, 5104 positions, 50467 ranked moves
21:05:18 RUNNING: 224 games, 5108 positions, 50507 ranked moves
21:05:23 RUNNING: 224 games, 5113 positions, 50557 ranked moves
21:05:28 RUNNING: 224 games, 5117 positions, 50597 ranked moves
21:05:33 RUNNING: 224 games, 5121 positions, 50637 ranked moves
21:05:38 RUNNING: 224 games, 5125 positions, 50677 ranked moves
21:05:43 RUNNING: 225 games, 5129 positions, 50712 ranked moves
21:05:48 RUNNING: 225 games, 5133 positions, 50752 ranked moves
21:05:53 RUNNING: 225 games, 5137 positions, 50792 ranked moves
21:05:58 RUNNING: 225 games, 5142 positions, 50842 ranked moves
21:06:03 RUNNING: 225 games, 5146 positions, 50882 ranked moves
21:06:08 RUNNING: 226 games, 5150 positions, 50922 ranked moves
21:06:13 RUNNING: 226 games, 5154 positions, 50962 ranked moves
21:06:18 RUNNING: 226 games, 5158 positions, 51002 ranked moves
21:06:23 RUNNING: 226 games, 5163 positions, 51052 ranked moves
21:06:28 RUNNING: 226 games, 5167 positions, 51092 ranked moves
21:06:33 RUNNING: 226 games, 5170 positions, 51122 ranked moves
21:06:38 RUNNING: 227 games, 5174 positions, 51161 ranked moves
21:06:43 RUNNING: 227 games, 5178 positions, 51201 ranked moves
21:06:48 RUNNING: 227 games, 5183 positions, 51251 ranked moves
21:06:53 RUNNING: 227 games, 5187 positions, 51291 ranked moves
21:06:58 RUNNING: 227 games, 5190 positions, 51321 ranked moves
21:07:03 RUNNING: 228 games, 5194 positions, 51358 ranked moves
21:07:08 RUNNING: 228 games, 5198 positions, 51398 ranked moves
21:07:13 RUNNING: 228 games, 5202 positions, 51438 ranked moves
21:07:18 RUNNING: 228 games, 5206 positions, 51478 ranked moves
21:07:23 RUNNING: 228 games, 5211 positions, 51528 ranked moves
21:07:28 RUNNING: 228 games, 5215 positions, 51568 ranked moves
21:07:33 RUNNING: 229 games, 5218 positions, 51597 ranked moves
21:07:38 RUNNING: 229 games, 5223 positions, 51647 ranked moves
21:07:43 RUNNING: 229 games, 5227 positions, 51687 ranked moves
21:07:48 RUNNING: 229 games, 5231 positions, 51727 ranked moves
21:07:53 RUNNING: 229 games, 5235 positions, 51767 ranked moves
21:07:58 RUNNING: 229 games, 5238 positions, 51797 ranked moves
21:08:03 RUNNING: 230 games, 5242 positions, 51836 ranked moves
21:08:13 RUNNING: 230 games, 5245 positions, 51866 ranked moves
21:08:18 RUNNING: 230 games, 5249 positions, 51906 ranked moves
21:08:23 RUNNING: 230 games, 5253 positions, 51946 ranked moves
21:08:28 RUNNING: 230 games, 5258 positions, 51996 ranked moves
21:08:33 RUNNING: 230 games, 5262 positions, 52036 ranked moves
21:08:38 RUNNING: 230 games, 5263 positions, 52046 ranked moves
21:08:43 RUNNING: 230 games, 5264 positions, 52056 ranked moves
21:08:48 RUNNING: 231 games, 5268 positions, 52096 ranked moves
21:08:53 RUNNING: 231 games, 5272 positions, 52136 ranked moves
21:08:58 RUNNING: 231 games, 5276 positions, 52176 ranked moves
21:09:03 RUNNING: 231 games, 5281 positions, 52226 ranked moves
21:09:08 RUNNING: 231 games, 5284 positions, 52256 ranked moves
21:09:13 RUNNING: 232 games, 5286 positions, 52276 ranked moves
21:09:18 RUNNING: 232 games, 5290 positions, 52316 ranked moves
21:09:23 RUNNING: 232 games, 5294 positions, 52356 ranked moves
21:09:28 RUNNING: 232 games, 5298 positions, 52396 ranked moves
21:09:33 RUNNING: 232 games, 5302 positions, 52436 ranked moves
21:09:38 RUNNING: 233 games, 5306 positions, 52472 ranked moves
21:09:43 RUNNING: 233 games, 5311 positions, 52522 ranked moves
21:09:48 RUNNING: 233 games, 5315 positions, 52562 ranked moves
21:09:53 RUNNING: 233 games, 5319 positions, 52602 ranked moves
